register	pSampleID	pStart	boundary	surface	lexeme	lexemeBERT	permalink
明治・大正-雑誌	60M太陽1917_08037	2540	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_08037,2540
明治・大正-雑誌	60M太陽1917_08037	31400	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_08037,31400
明治・大正-雑誌	60M太陽1917_08037	90680	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_08037,90680
明治・大正-雑誌	60M太陽1917_08037	96320	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_08037,96320
明治・大正-雑誌	60M太陽1917_08037	97100	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_08037,97100
明治・大正-雑誌	60M太陽1917_09027	10130	I	赤し	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_09027,10130
明治・大正-雑誌	60M太陽1917_09027	10260	I	赤し	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_09027,10260
明治・大正-雑誌	60M太陽1917_09028	16600	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_09028,16600
明治・大正-雑誌	60M太陽1917_09028	19750	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_09028,19750
明治・大正-雑誌	60M太陽1917_09028	20110	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_09028,20110
明治・大正-雑誌	60M太陽1917_09042	8550	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_09042,8550
明治・大正-雑誌	60M太陽1917_09042	50280	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_09042,50280
明治・大正-雑誌	60M太陽1917_09042	72580	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_09042,72580
明治・大正-雑誌	60M太陽1917_09051	5390	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_09051,5390
明治・大正-雑誌	60M太陽1917_09051	141380	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_09051,141380
明治・大正-雑誌	60M太陽1917_09051	159500	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_09051,159500
明治・大正-雑誌	60M太陽1917_09051	161140	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_09051,161140
明治・大正-雑誌	60M太陽1917_10012	12030	I	赤し	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_10012,12030
明治・大正-雑誌	60M太陽1917_10032	11480	I	紅い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_10032,11480
明治・大正-雑誌	60M太陽1917_10032	42030	I	紅い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_10032,42030
明治・大正-雑誌	60M太陽1917_10032	48210	I	紅い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_10032,48210
明治・大正-雑誌	60M太陽1917_10032	57960	I	紅く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_10032,57960
明治・大正-雑誌	60M太陽1917_10032	60240	I	紅く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_10032,60240
明治・大正-雑誌	60M太陽1917_10032	66270	I	紅く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_10032,66270
明治・大正-雑誌	60M太陽1917_10032	66640	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_10032,66640
明治・大正-雑誌	60M太陽1917_10032	69840	I	紅く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_10032,69840
明治・大正-雑誌	60M太陽1917_10039	116520	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_10039,116520
明治・大正-雑誌	60M太陽1917_10039	153010	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_10039,153010
明治・大正-雑誌	60M太陽1917_10040	77860	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_10040,77860
明治・大正-雑誌	60M太陽1917_10041	22430	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_10041,22430
明治・大正-雑誌	60M太陽1917_10041	31590	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_10041,31590
明治・大正-雑誌	60M太陽1917_10041	40440	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_10041,40440
明治・大正-雑誌	60M太陽1917_10041	67090	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_10041,67090
明治・大正-雑誌	60M太陽1917_10041	69890	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_10041,69890
明治・大正-雑誌	60M太陽1917_10041	78910	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_10041,78910
明治・大正-雑誌	60M太陽1917_10041	99860	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_10041,99860
明治・大正-雑誌	60M太陽1917_10041	119970	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_10041,119970
明治・大正-雑誌	60M太陽1917_10041	326910	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_10041,326910
明治・大正-雑誌	60M太陽1917_10042	18390	I	赧く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_10042,18390
明治・大正-雑誌	60M太陽1917_10042	39780	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_10042,39780
明治・大正-雑誌	60M太陽1917_10042	74700	I	赧く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_10042,74700
明治・大正-雑誌	60M太陽1917_10042	176200	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_10042,176200
明治・大正-雑誌	60M太陽1917_10042	179670	I	赧く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_10042,179670
明治・大正-雑誌	60M太陽1917_10043	6110	I	赤き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_10043,6110
明治・大正-雑誌	60M太陽1917_12045	6650	I	赤き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_12045,6650
明治・大正-雑誌	60M太陽1917_12049	1060	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_12049,1060
明治・大正-雑誌	60M太陽1917_12049	1250	I	紅い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_12049,1250
明治・大正-雑誌	60M太陽1917_12049	17940	I	紅い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_12049,17940
明治・大正-雑誌	60M太陽1917_12049	20420	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_12049,20420
明治・大正-雑誌	60M太陽1917_12049	90220	I	紅く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_12049,90220
明治・大正-雑誌	60M太陽1917_13008	66600	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_13008,66600
明治・大正-雑誌	60M太陽1917_13024	4060	I	紅き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_13024,4060
明治・大正-雑誌	60M太陽1917_13024	6420	I	紅き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_13024,6420
明治・大正-雑誌	60M太陽1917_13024	9750	I	紅き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_13024,9750
明治・大正-雑誌	60M太陽1917_13025	12120	I	紅く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_13025,12120
明治・大正-雑誌	60M太陽1917_13028	8310	I	赭	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_13028,8310
明治・大正-雑誌	60M太陽1917_13030	8010	B	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_13030,8010
明治・大正-雑誌	60M太陽1917_13033	15890	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_13033,15890
明治・大正-雑誌	60M太陽1917_13061	29050	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_13061,29050
明治・大正-雑誌	60M太陽1917_13061	107660	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_13061,107660
明治・大正-雑誌	60M太陽1917_14030	1580	I	赤し	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_14030,1580
明治・大正-雑誌	60M太陽1917_14040	57780	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_14040,57780
明治・大正-雑誌	60M太陽1917_14040	58160	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_14040,58160
明治・大正-雑誌	60M太陽1917_14040	125000	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1917_14040,125000
明治・大正-雑誌	60M太陽1925_01004	1780	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_01004,1780
明治・大正-雑誌	60M太陽1925_01076	43270	I	ドス赤く	どす赤い	[UNK]	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_01076,43270
明治・大正-雑誌	60M太陽1925_01093	85150	I	赤かつ	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_01093,85150
明治・大正-雑誌	60M太陽1925_01117	12230	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_01117,12230
明治・大正-雑誌	60M太陽1925_02018	20580	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_02018,20580
明治・大正-雑誌	60M太陽1925_02022	39270	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_02022,39270
明治・大正-雑誌	60M太陽1925_02022	47540	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_02022,47540
明治・大正-雑誌	60M太陽1925_03008	7260	I	赤き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_03008,7260
明治・大正-雑誌	60M太陽1925_03035	29190	I	紅い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_03035,29190
明治・大正-雑誌	60M太陽1925_03045	8370	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_03045,8370
明治・大正-雑誌	60M太陽1925_03072	21750	I	赧く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_03072,21750
明治・大正-雑誌	60M太陽1925_03078	9760	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_03078,9760
明治・大正-雑誌	60M太陽1925_04018	8100	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_04018,8100
明治・大正-雑誌	60M太陽1925_04029	13740	I	あかく	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_04029,13740
明治・大正-雑誌	60M太陽1925_04029	53560	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_04029,53560
明治・大正-雑誌	60M太陽1925_04031	43770	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_04031,43770
明治・大正-雑誌	60M太陽1925_04037	2060	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_04037,2060
明治・大正-雑誌	60M太陽1925_04040	64550	I	紅い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_04040,64550
明治・大正-雑誌	60M太陽1925_04044	52010	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_04044,52010
明治・大正-雑誌	60M太陽1925_04057	2020	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_04057,2020
明治・大正-雑誌	60M太陽1925_04058	167650	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_04058,167650
明治・大正-雑誌	60M太陽1925_04069	4410	I	紅い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_04069,4410
明治・大正-雑誌	60M太陽1925_04069	4430	I	紅い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_04069,4430
明治・大正-雑誌	60M太陽1925_05022	13860	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_05022,13860
明治・大正-雑誌	60M太陽1925_05022	21000	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_05022,21000
明治・大正-雑誌	60M太陽1925_05026	29210	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_05026,29210
明治・大正-雑誌	60M太陽1925_05026	47780	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_05026,47780
明治・大正-雑誌	60M太陽1925_05026	53510	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_05026,53510
明治・大正-雑誌	60M太陽1925_05028	35980	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_05028,35980
明治・大正-雑誌	60M太陽1925_05028	36500	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_05028,36500
明治・大正-雑誌	60M太陽1925_05028	37100	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_05028,37100
明治・大正-雑誌	60M太陽1925_05033	5520	I	紅い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_05033,5520
明治・大正-雑誌	60M太陽1925_05033	8630	I	紅い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_05033,8630
明治・大正-雑誌	60M太陽1925_05057	73860	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_05057,73860
明治・大正-雑誌	60M太陽1925_07015	3150	I	赤かつ	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_07015,3150
明治・大正-雑誌	60M太陽1925_07025	26510	I	赭く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_07025,26510
明治・大正-雑誌	60M太陽1925_07029	19600	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_07029,19600
明治・大正-雑誌	60M太陽1925_07038	31940	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_07038,31940
明治・大正-雑誌	60M太陽1925_07038	41720	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_07038,41720
明治・大正-雑誌	60M太陽1925_07038	42170	B	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_07038,42170
明治・大正-雑誌	60M太陽1925_07038	52140	B	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_07038,52140
明治・大正-雑誌	60M太陽1925_07038	82070	I	赧く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_07038,82070
明治・大正-雑誌	60M太陽1925_07053	21760	I	薄赤い	薄赤い	薄赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_07053,21760
明治・大正-雑誌	60M太陽1925_07053	42670	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_07053,42670
明治・大正-雑誌	60M太陽1925_07053	55490	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_07053,55490
明治・大正-雑誌	60M太陽1925_07053	69890	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_07053,69890
明治・大正-雑誌	60M太陽1925_07062	43780	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_07062,43780
明治・大正-雑誌	60M太陽1925_07066	6750	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_07066,6750
明治・大正-雑誌	60M太陽1925_09007	6820	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_09007,6820
明治・大正-雑誌	60M太陽1925_09018	44580	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_09018,44580
明治・大正-雑誌	60M太陽1925_09023	60380	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_09023,60380
明治・大正-雑誌	60M太陽1925_09029	70760	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_09029,70760
明治・大正-雑誌	60M太陽1925_09050	8090	I	薄赤い	薄赤い	薄赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_09050,8090
明治・大正-雑誌	60M太陽1925_09050	12500	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_09050,12500
明治・大正-雑誌	60M太陽1925_09052	18010	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_09052,18010
明治・大正-雑誌	60M太陽1925_09052	22940	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_09052,22940
明治・大正-雑誌	60M太陽1925_09052	57420	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_09052,57420
明治・大正-雑誌	60M太陽1925_09052	69430	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_09052,69430
明治・大正-雑誌	60M太陽1925_09052	70940	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_09052,70940
明治・大正-雑誌	60M太陽1925_09052	71220	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_09052,71220
明治・大正-雑誌	60M太陽1925_09076	4280	I	朱き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_09076,4280
明治・大正-雑誌	60M太陽1925_10010	51110	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_10010,51110
明治・大正-雑誌	60M太陽1925_10041	2900	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_10041,2900
明治・大正-雑誌	60M太陽1925_10052	19780	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_10052,19780
明治・大正-雑誌	60M太陽1925_10052	25890	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_10052,25890
明治・大正-雑誌	60M太陽1925_10056	8890	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_10056,8890
明治・大正-雑誌	60M太陽1925_10060	27400	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_10060,27400
明治・大正-雑誌	60M太陽1925_10060	88640	I	赧く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_10060,88640
明治・大正-雑誌	60M太陽1925_10060	91890	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_10060,91890
明治・大正-雑誌	60M太陽1925_10063	19000	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_10063,19000
明治・大正-雑誌	60M太陽1925_10069	28730	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_10069,28730
明治・大正-雑誌	60M太陽1925_11015	4780	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_11015,4780
明治・大正-雑誌	60M太陽1925_11015	6510	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_11015,6510
明治・大正-雑誌	60M太陽1925_11015	35830	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_11015,35830
明治・大正-雑誌	60M太陽1925_11027	220	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_11027,220
明治・大正-雑誌	60M太陽1925_11027	370	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_11027,370
